event_id,type,cluster_id,cluster_label,is_noise,is_quasi_dup
698e2c2834efc5d3aac0f7ea,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,-1,non-clustere,True,False
698e2c2834efc5d3aac0f7eb,Thing/Abstract/Event/Transfer,284,trump | france | donald,False,False
698e2c2834efc5d3aac0f7ec,Thing/Abstract/Event/Break,284,trump | france | donald,False,False
698e2c2834efc5d3aac0f7ed,Thing/Abstract/Event/Discover,284,trump | france | donald,False,False
698e2c2834efc5d3aac0f7ee,Thing/Abstract/Event/Addition,284,trump | france | donald,False,False
698e2e6434efc5d3aac0f7f0,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,574,partagé | assortis | menaçants,False,False
698e2e6434efc5d3aac0f7f1,Thing/Abstract/Event/Threat,-1,non-clustere,True,False
698e2e6434efc5d3aac0f7f2,Thing/Abstract/Event/Target,574,partagé | assortis | menaçants,False,False
698e2e6434efc5d3aac0f7f3,Thing/Abstract/Event/Move,574,partagé | assortis | menaçants,False,False
698e30c234efc5d3aac0f7f5,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,-1,non-clustere,True,False
698e30c234efc5d3aac0f7f6,Thing/Abstract/Event/Transfer,642,républicains | investie | peine,False,False
698e30c234efc5d3aac0f7f7,Thing/Abstract/Event/Unknown,643,droite | gauche | maire,False,False
698e30c234efc5d3aac0f7f8,Thing/Abstract/Event/Open,-1,non-clustere,True,False
698e30c234efc5d3aac0f7f9,Thing/Abstract/Event/Appoint,643,droite | gauche | maire,False,False
698e30c234efc5d3aac0f7fa,Thing/Abstract/Event/Alternative,643,droite | gauche | maire,False,False
698e356f34efc5d3aac0f7fc,Thing/Abstract/Event/Attend,654,extrême | droite | prétend,False,False
698e356f34efc5d3aac0f7fd,Thing/Abstract/Event,-1,non-clustere,True,False
698e356f34efc5d3aac0f7fe,Thing/Abstract/Event/MilitaryOperation/CounterTerrorismOperation,-1,non-clustere,True,False
698e356f34efc5d3aac0f7ff,Thing/Abstract/Event/Begin,-1,non-clustere,True,False
698e356f34efc5d3aac0f800,Thing/Abstract/Event/Occurrence,-1,non-clustere,True,False
698e356f34efc5d3aac0f801,Thing/Abstract/Event/Begin,156,prisonniers | droits | loi,False,False
698e356f34efc5d3aac0f802,Thing/Abstract/Event/Talk,156,prisonniers | droits | loi,False,False
698e356f34efc5d3aac0f803,Thing/Abstract/Event/Judgment,156,prisonniers | droits | loi,False,False
698e356f34efc5d3aac0f804,Thing/Abstract/Event/Accompany,156,prisonniers | droits | loi,False,False
698e37c534efc5d3aac0f806,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,-1,non-clustere,True,False
698e37c534efc5d3aac0f807,Thing/Abstract/Event/Base,86,actes | sont | établis,False,False
698e37c534efc5d3aac0f808,Thing/Abstract/Event/Own,86,actes | sont | établis,False,False
698e37c534efc5d3aac0f809,Thing/Abstract/Event/Addition,86,actes | sont | établis,False,False
698e37cc34efc5d3aac0f80b,Thing/Abstract/Event/Killing,20,mort | mexique | cartel,False,False
698e37cc34efc5d3aac0f80c,Thing/Abstract/Event/Force,20,mort | mexique | cartel,False,False
698e37cc34efc5d3aac0f80d,Thing/Abstract/Event/Own,20,mort | mexique | cartel,False,False
698e37cc34efc5d3aac0f80e,Thing/Abstract/Event/Give,244,trump | donald | opération,False,False
698e37cc34efc5d3aac0f80f,Thing/Abstract/Event/Unknown,244,trump | donald | opération,False,False
698e37cc34efc5d3aac0f810,Thing/Abstract/Event/Own,244,trump | donald | opération,False,False
698e3c7a34efc5d3aac0f812,Thing/Abstract/Event/Throw,246,délégation | française | 21médailles,False,False
698e3c7b34efc5d3aac0f813,Thing/Abstract/Event/Unknown,-1,non-clustere,True,False
698e3c7b34efc5d3aac0f814,Thing/Abstract/Event/Addition,199,snowboard | françaises | midi,False,False
698e3c7b34efc5d3aac0f815,Thing/Abstract/Event/Addition,199,snowboard | françaises | midi,False,False
698e45e434efc5d3aac0f817,Thing/Abstract/Event/NaturalEvents/ViolentWinds,464,france | tempête | nils,False,False
698e45e434efc5d3aac0f818,Thing/Abstract/Event/Cuddle,464,france | tempête | nils,False,False
698e45e434efc5d3aac0f819,Thing/Abstract/Event/Begin,464,france | tempête | nils,False,False
698e45e534efc5d3aac0f81a,Thing/Abstract/Event/NaturalEvents/ViolentWinds,-1,non-clustere,True,False
698e45e534efc5d3aac0f81b,Thing/Abstract/Event/NaturalEvents/ViolentWinds,421,nils | votre | climameter,False,False
698e45e534efc5d3aac0f81c,Thing/Abstract/Event/Unknown,421,nils | votre | climameter,False,False
698e45e534efc5d3aac0f81d,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,421,nils | votre | climameter,False,False
698e45e634efc5d3aac0f81e,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,421,nils | votre | climameter,False,False
698e45e634efc5d3aac0f81f,Thing/Abstract/Event/Reinforce,421,nils | votre | climameter,False,False
698e45e634efc5d3aac0f821,Thing/Abstract/Event/Threat,331,donald | iran | trump,False,False
698e45e734efc5d3aac0f822,Thing/Abstract/Event/Admit,331,donald | iran | trump,False,False
698e45e734efc5d3aac0f823,Thing/Abstract/Event/Own,331,donald | iran | trump,False,False
698e45e734efc5d3aac0f824,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,119,israël | ministre | netanyahu,False,False
698e45e734efc5d3aac0f825,Thing/Abstract/Event/Deduce,119,israël | ministre | netanyahu,False,False
698e45e834efc5d3aac0f826,Thing/Abstract/Event/Degree,331,donald | iran | trump,False,False
698e45e834efc5d3aac0f828,Thing/Abstract/Event/Require,-1,non-clustere,True,False
698e45e834efc5d3aac0f829,Thing/Abstract/Event,114,israël | commun | ennemi,False,False
698e45e834efc5d3aac0f82a,Thing/Abstract/Event/Own,-1,non-clustere,True,False
698e45e834efc5d3aac0f82b,Thing/Abstract/Event/Own,115,palestiniens | anonymes | israéliens,False,False
698e45e834efc5d3aac0f82c,Thing/Abstract/Event/MilitaryOperation/MilitaryExercice,114,israël | commun | ennemi,False,False
698e45e934efc5d3aac0f82d,Thing/Abstract/Event/Transfer,114,israël | commun | ennemi,False,False
698e45e934efc5d3aac0f82e,Thing/Abstract/Event/Judgment,114,israël | commun | ennemi,False,False
698e45e934efc5d3aac0f82f,Thing/Abstract/Event/Exist,114,israël | commun | ennemi,False,False
698e45e934efc5d3aac0f830,Thing/Abstract/Event/Bend,114,israël | commun | ennemi,False,False
698e45e934efc5d3aac0f831,Thing/Abstract/Event/Talk,114,israël | commun | ennemi,False,False
698e45e934efc5d3aac0f832,Thing/Abstract/Event/Addition,114,israël | commun | ennemi,False,False
698e5b1334efc5d3aac0f834,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,259,européens | qu | mener,False,False
698e5b1334efc5d3aac0f835,Thing/Abstract/Event/Complete,259,européens | qu | mener,False,False
698e5b1434efc5d3aac0f836,Thing/Abstract/Event/Give,259,européens | qu | mener,False,False
698e5b1434efc5d3aac0f837,Thing/Abstract/Event/Emphasizing,259,européens | qu | mener,False,False
698e5b1434efc5d3aac0f838,Thing/Abstract/Event/Unknown,259,européens | qu | mener,False,False
698e5b1434efc5d3aac0f839,Thing/Abstract/Event/Unknown,259,européens | qu | mener,False,False
698e5b1434efc5d3aac0f83a,Thing/Abstract/Event/Unknown,259,européens | qu | mener,False,False
698e5b1434efc5d3aac0f83b,Thing/Abstract/Event/Addition,259,européens | qu | mener,False,False
698e5b1434efc5d3aac0f83c,Thing/Abstract/Event/Addition,259,européens | qu | mener,False,False
698e5b1434efc5d3aac0f83d,Thing/Abstract/Event/Addition,-1,non-clustere,True,False
698e5b1534efc5d3aac0f83f,Thing/Abstract/Event/Force,279,investisseurs | anthropic | entreprises,False,False
698e5b1534efc5d3aac0f840,Thing/Abstract/Event/Own,279,investisseurs | anthropic | entreprises,False,False
698e5b1534efc5d3aac0f841,Thing/Abstract/Event/Undertake,279,investisseurs | anthropic | entreprises,False,False
698e5b1534efc5d3aac0f842,Thing/Abstract/Event/Unknown,279,investisseurs | anthropic | entreprises,False,False
698e5b1534efc5d3aac0f843,Thing/Abstract/Event/Order,279,investisseurs | anthropic | entreprises,False,False
698e5b1534efc5d3aac0f844,Thing/Abstract/Event/Addition,279,investisseurs | anthropic | entreprises,False,False
698e5b1834efc5d3aac0f846,Thing/Abstract/Event/MilitaryOperation/WeaponryDeployment,47,constellation | géant | américain,False,False
698e5b1834efc5d3aac0f847,Thing/Abstract/Event/Dedicate,47,constellation | géant | américain,False,False
698e5b1934efc5d3aac0f848,Thing/Abstract/Event/Give,47,constellation | géant | américain,False,False
698e5b1934efc5d3aac0f849,Thing/Abstract/Event/Give,47,constellation | géant | américain,False,False
698e5b1934efc5d3aac0f84a,Thing/Abstract/Event/Succeed,47,constellation | géant | américain,False,False
698e5b1934efc5d3aac0f84b,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,47,constellation | géant | américain,False,False
698e5b1934efc5d3aac0f84c,Thing/Abstract/Event/Partof,47,constellation | géant | américain,False,False
698e5d6934efc5d3aac0f84e,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,604,epstein | jeffrey | américain,False,False
698e5d6934efc5d3aac0f84f,Thing/Abstract/Event/Partof,-1,non-clustere,True,False
698e5d6934efc5d3aac0f850,Thing/Abstract/Event/Own,604,epstein | jeffrey | américain,False,False
698e5d6934efc5d3aac0f851,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,604,epstein | jeffrey | américain,False,False
698e5fc434efc5d3aac0f853,Thing/Abstract/Event/Attend,140,visite | alger | deux,False,False
698e5fc534efc5d3aac0f854,Thing/Abstract/Event/Arrest/CriminalArrest,462,juridique | méthodiquement | arbitraire,False,False
698e5fc534efc5d3aac0f855,Thing/Abstract/Event/Admit,462,juridique | méthodiquement | arbitraire,False,False
698e5fc534efc5d3aac0f856,Thing/Abstract/Event/Fill,462,juridique | méthodiquement | arbitraire,False,False
698e5fc534efc5d3aac0f857,Thing/Abstract/Event/Addition,140,visite | alger | deux,False,False
698e5fc534efc5d3aac0f858,Thing/Abstract/Event/Alternative,462,juridique | méthodiquement | arbitraire,False,False
698e5fca34efc5d3aac0f85a,Thing/Abstract/Event/Discover,436,étudiant | dakar | police,False,False
698e5fca34efc5d3aac0f85b,Thing/Abstract/Event/War,-1,non-clustere,True,False
698e5fca34efc5d3aac0f85c,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,394,violences | famille | aurait,False,False
698e5fca34efc5d3aac0f85d,Thing/Abstract/Event/Own,394,violences | famille | aurait,False,False
698e5fca34efc5d3aac0f85e,Thing/Abstract/Event/Attack/OtherAttack,394,violences | famille | aurait,False,False
698e5fca34efc5d3aac0f85f,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,394,violences | famille | aurait,False,False
698e5fca34efc5d3aac0f860,Thing/Abstract/Event/Estimate,394,violences | famille | aurait,False,False
698e5fca34efc5d3aac0f861,Thing/Abstract/Event/Degree,394,violences | famille | aurait,False,False
698e66c834efc5d3aac0f863,Thing/Abstract/Event/Complete,439,incendie | avait | était,False,False
698e66c834efc5d3aac0f864,Thing/Abstract/Event/Killing,439,incendie | avait | était,False,False
698e66c834efc5d3aac0f865,Thing/Abstract/Event/Partof,439,incendie | avait | était,False,False
698e6dd134efc5d3aac0f867,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,-1,non-clustere,True,False
698e6dd134efc5d3aac0f868,Thing/Abstract/Event/Put,-1,non-clustere,True,False
698e6dd134efc5d3aac0f869,Thing/Abstract/Event/Give,-1,non-clustere,True,False
698e773b34efc5d3aac0f86b,Thing/Abstract/Event/Get,-1,non-clustere,True,False
698e773b34efc5d3aac0f86c,Thing/Abstract/Event/Move,-1,non-clustere,True,False
698e773b34efc5d3aac0f86d,Thing/Abstract/Event,-1,non-clustere,True,False
698e773b34efc5d3aac0f86e,Thing/Abstract/Event/Put,-1,non-clustere,True,False
698e773b34efc5d3aac0f86f,Thing/Abstract/Event/Give,193,venezuela | pétrole | cuba,False,False
698e773b34efc5d3aac0f870,Thing/Abstract/Event/Help,193,venezuela | pétrole | cuba,False,False
698e879a34efc5d3aac0f872,Thing/Abstract/Event/Avoid,-1,non-clustere,True,False
698e879a34efc5d3aac0f873,Thing/Abstract/Event/Investigation/CriminalInvestigation,-1,non-clustere,True,False
698e879a34efc5d3aac0f874,Thing/Abstract/Event/StateRepression,51,maduro | nicolas | présidentielle,False,False
698e879a34efc5d3aac0f875,Thing/Abstract/Event/Election,51,maduro | nicolas | présidentielle,False,False
698e879a34efc5d3aac0f876,Thing/Abstract/Event/Be,51,maduro | nicolas | présidentielle,False,False
698e879b34efc5d3aac0f877,Thing/Abstract/Event/Win,51,maduro | nicolas | présidentielle,False,False
698e879b34efc5d3aac0f878,Thing/Abstract/Event/Addition,-1,non-clustere,True,False
698e980134efc5d3aac0f87a,Thing/Abstract/Event/Accept,54,amnistie | générale | loi,False,False
698e980134efc5d3aac0f87b,Thing/Abstract/Event/Judgment,54,amnistie | générale | loi,False,False
698e980134efc5d3aac0f87c,Thing/Abstract/Event/Postpone,54,amnistie | générale | loi,False,False
698e980134efc5d3aac0f87d,Thing/Abstract/Event/Unknown,54,amnistie | générale | loi,False,False
698e980134efc5d3aac0f87e,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,-1,non-clustere,True,False
698e980134efc5d3aac0f87f,Thing/Abstract/Event/Addition,-1,non-clustere,True,False
698ea61334efc5d3aac0f881,Thing/Abstract/Event/Search,602,ont | journalistes | accusation,False,True
698ea61334efc5d3aac0f882,Thing/Abstract/Event/Search,602,ont | journalistes | accusation,False,True
698ea61334efc5d3aac0f883,Thing/Abstract/Event/Unknown,602,ont | journalistes | accusation,False,False
698ea61334efc5d3aac0f884,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,-1,non-clustere,True,False
698ea61434efc5d3aac0f885,Thing/Abstract/Event/Unknown,-1,non-clustere,True,False
698ea61434efc5d3aac0f886,Thing/Abstract/Event/Put,595,presse | appel | cadre,False,False
698ea61434efc5d3aac0f887,Thing/Abstract/Event/Unknown,595,presse | appel | cadre,False,False
698ea61434efc5d3aac0f889,Thing/Abstract/Event/Appear,57,expédition | reviennent | kg,False,False
698ea61434efc5d3aac0f88a,Thing/Abstract/Event/Conjecture,57,expédition | reviennent | kg,False,False
698ea61434efc5d3aac0f88b,Thing/Abstract/Event/Occurrence,-1,non-clustere,True,False
698ea61434efc5d3aac0f88c,Thing/Abstract/Event/Undergo,460,climatique | réchauffement | climatiques,False,False
698ea61434efc5d3aac0f88d,Thing/Abstract/Event/Give,460,climatique | réchauffement | climatiques,False,False
698ea61734efc5d3aac0f88f,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,514,andrew | 65ans | examiner,False,False
698ea61834efc5d3aac0f890,Thing/Abstract/Event/Put,514,andrew | 65ans | examiner,False,False
698ea61834efc5d3aac0f891,Thing/Abstract/Event/Own,514,andrew | 65ans | examiner,False,False
698ea61834efc5d3aac0f892,Thing/Abstract/Event/Sustain,514,andrew | 65ans | examiner,False,False
698ea61834efc5d3aac0f893,Thing/Abstract/Event/Threat,513,sont | ex | andrew,False,False
698ea61834efc5d3aac0f894,Thing/Abstract/Event/Own,-1,non-clustere,True,False
698ea61834efc5d3aac0f895,Thing/Abstract/Event/Addition,-1,non-clustere,True,False
698ea86a34efc5d3aac0f897,Thing/Abstract/Event/Stop,232,brignone | federica | italienne,False,False
698ea86a34efc5d3aac0f898,Thing/Abstract/Event/Move,232,brignone | federica | italienne,False,False
698ea86a34efc5d3aac0f899,Thing/Abstract/Event/Own,232,brignone | federica | italienne,False,False
698ea86c34efc5d3aac0f89b,Thing/Abstract/Event/Throw,-1,non-clustere,True,False
698ea86c34efc5d3aac0f89c,Thing/Abstract/Event/Unknown,-1,non-clustere,True,False
698ea86d34efc5d3aac0f89d,Thing/Abstract/Event/Degree,-1,non-clustere,True,False
698ea86e34efc5d3aac0f89f,Thing/Abstract/Event/Accompany,222,chinois | texte | cia,False,False
698ea86e34efc5d3aac0f8a0,Thing/Abstract/Event/Help,222,chinois | texte | cia,False,False
698ea86e34efc5d3aac0f8a1,Thing/Abstract/Event/Unknown,-1,non-clustere,True,False
698ea86e34efc5d3aac0f8a2,Thing/Abstract/Event/About,-1,non-clustere,True,False
698ea86e34efc5d3aac0f8a3,Thing/Abstract/Event/Contacting,222,chinois | texte | cia,False,False
698ea86e34efc5d3aac0f8a4,Thing/Abstract/Event/Know,222,chinois | texte | cia,False,False
698ea86e34efc5d3aac0f8a5,Thing/Abstract/Event/Deduce,222,chinois | texte | cia,False,False
698ea86e34efc5d3aac0f8a6,Thing/Abstract/Event/Mix,222,chinois | texte | cia,False,False
698ea86e34efc5d3aac0f8a7,Thing/Abstract/Event/Contacting,222,chinois | texte | cia,False,False
698ea86f34efc5d3aac0f8a8,Thing/Abstract/Event/Own,222,chinois | texte | cia,False,False
698ea86f34efc5d3aac0f8a9,Thing/Abstract/Event/Concealment,222,chinois | texte | cia,False,False
698ea87034efc5d3aac0f8ab,Thing/Abstract/Event/Occurrence,433,faits | circonstances | détaillé,False,False
698ea87034efc5d3aac0f8ac,Thing/Abstract/Event/Killing,433,faits | circonstances | détaillé,False,False
698ea87034efc5d3aac0f8ad,Thing/Abstract/Event/Characterize,433,faits | circonstances | détaillé,False,False
698ea87034efc5d3aac0f8ae,Thing/Abstract/Event/Unknown,433,faits | circonstances | détaillé,False,False
698ea87034efc5d3aac0f8af,Thing/Abstract/Event/Unknown,561,secret | claude | ghislaine,False,False
698ea87034efc5d3aac0f8b0,Thing/Abstract/Event/Addition,433,faits | circonstances | détaillé,False,False
698eaac134efc5d3aac0f8b2,Thing/Abstract/Event/Delay,564,énergie | programmation | décret,False,False
698eaac134efc5d3aac0f8b3,Thing/Abstract/Event/Talk,564,énergie | programmation | décret,False,False
698eaac134efc5d3aac0f8b4,Thing/Abstract/Event/Organise,564,énergie | programmation | décret,False,False
698eaac134efc5d3aac0f8b5,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,564,énergie | programmation | décret,False,False
698eaac134efc5d3aac0f8b6,Thing/Abstract/Event/Addition,564,énergie | programmation | décret,False,False
698eaac234efc5d3aac0f8b8,Thing/Abstract/Event/Void,177,donald | trump | fin,False,False
698eaac234efc5d3aac0f8b9,Thing/Abstract/Event/Allow,177,donald | trump | fin,False,False
698eaac234efc5d3aac0f8ba,Thing/Abstract/Event/Represent,453,etats | unis | climatique,False,False
698eaac234efc5d3aac0f8bb,Thing/Abstract/Event/Own,-1,non-clustere,True,False
698eaac834efc5d3aac0f8bd,Thing/Abstract/Event/Stop,-1,non-clustere,True,False
698eaac834efc5d3aac0f8be,Thing/Abstract/Event/Hunt,-1,non-clustere,True,False
698eaac834efc5d3aac0f8bf,Thing/Abstract/Event/Unknown,-1,non-clustere,True,False
698eaac834efc5d3aac0f8c0,Thing/Abstract/Event/Own,-1,non-clustere,True,False
698eaac834efc5d3aac0f8c1,Thing/Abstract/Event/Allow,-1,non-clustere,True,False
698eaac834efc5d3aac0f8c2,Thing/Abstract/Event/Unknown,573,face | énergie | pouvoir,False,False
698eb8d234efc5d3aac0f8c4,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,616,ont | policiers | fausses,False,False
698eb8d234efc5d3aac0f8c5,Thing/Abstract/Event/Demonstration,-1,non-clustere,True,False
698eb8d234efc5d3aac0f8c6,Thing/Abstract/Event/Unknown,544,retour | normale | jours,False,False
698eb8d234efc5d3aac0f8c7,Thing/Abstract/Event/Battle,544,retour | normale | jours,False,False
698eb8d234efc5d3aac0f8c8,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,544,retour | normale | jours,False,False
698eb8d534efc5d3aac0f8ca,Thing/Abstract/Event/Sustain,-1,non-clustere,True,False
698eb8d534efc5d3aac0f8cb,Thing/Abstract/Event/Killing,-1,non-clustere,True,False
698eb8d534efc5d3aac0f8cc,Thing/Abstract/Event/Emphasizing,-1,non-clustere,True,False
698eb8d534efc5d3aac0f8cd,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,464,france | tempête | nils,False,False
698ebfdb34efc5d3aac0f8cf,Thing/Abstract/Event/Build,48,trois | 12 | crew,False,True
698ebfdb34efc5d3aac0f8d0,Thing/Abstract/Event/Postpone,48,trois | 12 | crew,False,True
698ebfdb34efc5d3aac0f8d1,Thing/Abstract/Event/Unknown,64,sophie | adenot | spatiale,False,True
698ebfdb34efc5d3aac0f8d2,Thing/Abstract/Event/MilitaryOperation/TroopMovement,64,sophie | adenot | spatiale,False,True
698ebfdb34efc5d3aac0f8d3,Thing/Abstract/Event/Chase,-1,non-clustere,True,False
698ebfe834efc5d3aac0f8d5,Thing/Abstract/Event/Transfert/TransferOfMilitaryMaterial,-1,non-clustere,True,False
698ebfe834efc5d3aac0f8d6,Thing/Abstract/Event/Give,-1,non-clustere,True,False
698ebfe834efc5d3aac0f8d7,Thing/Abstract/Event/Own,-1,non-clustere,True,False
698ebfe834efc5d3aac0f8d8,Thing/Abstract/Event/Forbid,-1,non-clustere,True,False
698ebfe834efc5d3aac0f8d9,Thing/Abstract/Event/Transfert/TransferOfMilitaryMaterial,-1,non-clustere,True,False
698ebfe834efc5d3aac0f8da,Thing/Abstract/Event/Partof,-1,non-clustere,True,False
698ebfe834efc5d3aac0f8db,Thing/Abstract/Event/Transfert/TransferOfMilitaryMaterial,-1,non-clustere,True,False
698ebfe934efc5d3aac0f8dc,Thing/Abstract/Event/Addition,-1,non-clustere,True,False
698ec23a34efc5d3aac0f8de,Thing/Abstract/Event/Unknown,563,documents | qu | américain,False,False
698ec23a34efc5d3aac0f8df,Thing/Abstract/Event/Transfer,563,documents | qu | américain,False,False
698ec23a34efc5d3aac0f8e0,Thing/Abstract/Event/Lodge,-1,non-clustere,True,False
698ec23a34efc5d3aac0f8e1,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,563,documents | qu | américain,False,False
698ec23a34efc5d3aac0f8e2,Thing/Abstract/Event/Addition,-1,non-clustere,True,False
698ec23b34efc5d3aac0f8e4,Thing/Abstract/Event/Put,24,ukrainien | casque | olympique,False,False
698ec23b34efc5d3aac0f8e5,Thing/Abstract/Event/Respect,24,ukrainien | casque | olympique,False,False
698ec23b34efc5d3aac0f8e6,Thing/Abstract/Event/Killing,24,ukrainien | casque | olympique,False,False
698ec23b34efc5d3aac0f8e7,Thing/Abstract/Event/Begin,24,ukrainien | casque | olympique,False,False
698ec23b34efc5d3aac0f8e8,Thing/Abstract/Event,24,ukrainien | casque | olympique,False,False
698ec23b34efc5d3aac0f8e9,Thing/Abstract/Event/Own,24,ukrainien | casque | olympique,False,False
698ec23b34efc5d3aac0f8ea,Thing/Abstract/Event/DiplomaticEvent/Expulsion,24,ukrainien | casque | olympique,False,False
698ec23b34efc5d3aac0f8eb,Thing/Abstract/Event/Conjecture,24,ukrainien | casque | olympique,False,False
698ec23b34efc5d3aac0f8ec,Thing/Abstract/Event/Get,24,ukrainien | casque | olympique,False,False
698ec23b34efc5d3aac0f8ed,Thing/Abstract/Event/Put,24,ukrainien | casque | olympique,False,False
698ec23b34efc5d3aac0f8ef,Thing/Abstract/Event/Discover,64,sophie | adenot | spatiale,False,False
698ec23c34efc5d3aac0f8f1,Thing/Abstract/Event/Open,320,européens | munich | conférence,False,False
698ec23c34efc5d3aac0f8f2,Thing/Abstract/Event,320,européens | munich | conférence,False,False
698ec23c34efc5d3aac0f8f3,Thing/Abstract/Event/Force,-1,non-clustere,True,False
698ec23d34efc5d3aac0f8f4,Thing/Abstract/Event/Attack/CyberAttack,-1,non-clustere,True,False
698ec23d34efc5d3aac0f8f5,Thing/Abstract/Event/Own,321,vance | américain | avait,False,True
698ec23d34efc5d3aac0f8f6,Thing/Abstract/Event/Hear,321,vance | américain | avait,False,False
698ec23d34efc5d3aac0f8f7,Thing/Abstract/Event/Own,321,vance | américain | avait,False,True
698ec23d34efc5d3aac0f8f8,Thing/Abstract/Event/Admire,-1,non-clustere,True,False
698ec23d34efc5d3aac0f8fa,Thing/Abstract/Event/Give,412,marque | espaces | magasins,False,False
698ec23d34efc5d3aac0f8fb,Thing/Abstract/Event/Charm,412,marque | espaces | magasins,False,False
698ec23d34efc5d3aac0f8fc,Thing/Abstract/Event/Own,412,marque | espaces | magasins,False,False
698ec23d34efc5d3aac0f8fd,Thing/Abstract/Event/Chase,-1,non-clustere,True,False
698ec23d34efc5d3aac0f8fe,Thing/Abstract/Event/Own,-1,non-clustere,True,False
698ec23d34efc5d3aac0f8ff,Thing/Abstract/Event/Unknown,-1,non-clustere,True,False
698ec23d34efc5d3aac0f900,Thing/Abstract/Event/Addition,412,marque | espaces | magasins,False,False
698ec23d34efc5d3aac0f902,Thing/Abstract/Event/Attack,-1,non-clustere,True,False
698ec23d34efc5d3aac0f903,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,-1,non-clustere,True,False
698ec94134efc5d3aac0f905,Thing/Abstract/Event/Celebration,369,fêtes | liés | feux,False,True
698ec94134efc5d3aac0f906,Thing/Abstract/Event/Celebration,369,fêtes | liés | feux,False,True
698ec94134efc5d3aac0f907,Thing/Abstract/Event/Appoint,369,fêtes | liés | feux,False,False
698ec94134efc5d3aac0f908,Thing/Abstract/Event/Addition,369,fêtes | liés | feux,False,False
698ec94134efc5d3aac0f909,Thing/Abstract/Event/Alternative,369,fêtes | liés | feux,False,False
698ecba234efc5d3aac0f90b,Thing/Abstract/Event/Fulfilling,241,populaire | messagerie | autorités,False,False
698ecba234efc5d3aac0f90c,Thing/Abstract/Event/Unknown,241,populaire | messagerie | autorités,False,False
698ecba234efc5d3aac0f90d,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,241,populaire | messagerie | autorités,False,False
698ecba234efc5d3aac0f90e,Thing/Abstract/Event/Unknown,241,populaire | messagerie | autorités,False,False
698ecba234efc5d3aac0f90f,Thing/Abstract/Event/Begin,242,wechat | russe | max,False,False
698ecba234efc5d3aac0f910,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,242,wechat | russe | max,False,False
698ecba234efc5d3aac0f911,Thing/Abstract/Event/Risk,242,wechat | russe | max,False,False
698ecba234efc5d3aac0f912,Thing/Abstract/Event/Unknown,242,wechat | russe | max,False,False
698ecba234efc5d3aac0f913,Thing/Abstract/Event,242,wechat | russe | max,False,False
698ecba234efc5d3aac0f914,Thing/Abstract/Event/Addition,242,wechat | russe | max,False,False
698ecba234efc5d3aac0f915,Thing/Abstract/Event/Degree,241,populaire | messagerie | autorités,False,False
698ed04e34efc5d3aac0f917,Thing/Abstract/Event/Resignation,536,monde | démission | institut,False,False
698ed04e34efc5d3aac0f918,Thing/Abstract/Event/Progress,-1,non-clustere,True,False
698ed04e34efc5d3aac0f919,Thing/Abstract/Event/Partof,-1,non-clustere,True,False
698ed04e34efc5d3aac0f91a,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,-1,non-clustere,True,False
698ed04e34efc5d3aac0f91b,Thing/Abstract/Event/Addition,89,antisémites | sont | collectif,False,False
698ed29934efc5d3aac0f91d,Thing/Abstract/Event/Concealment,143,sol | arbres | voyage,False,False
698ed29934efc5d3aac0f91e,Thing/Abstract/Event/Build,143,sol | arbres | voyage,False,False
698ed29934efc5d3aac0f91f,Thing/Abstract/Event/Own,143,sol | arbres | voyage,False,False
698ed29934efc5d3aac0f920,Thing/Abstract/Event/Investigate,143,sol | arbres | voyage,False,False
698ed29934efc5d3aac0f921,Thing/Abstract/Event/Use,143,sol | arbres | voyage,False,False
698ed4f434efc5d3aac0f923,Thing/Abstract/Event/Unknown,64,sophie | adenot | spatiale,False,False
